,analysisVersion,interfaceVersion,file,detectionType,cellType,sex,condition,sweep,sweepSpikeNumber,spikeNumber,include,userType,errors,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,myDateStr,fileIdx
27,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 6.0793, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 6, 'Seconds': 6.0793, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.44,0,"[10, 20, 50, 80, 90]",1657,6.079296285714285,1.0889913952359627,-0.0017287574450008608,0.0,1709,6.270076857142857,3.0474371950049464,1.9584457997689837,190.7805714285713,,,1656,1656,0.0,1.1017931921906212,1.1017931921906212,,,1678,2.314751131562213,0.026199413704718656,1711,3.0219731886539005,-0.005479130106515154,275.0,1008.9357142857142,0.9911434255332706,,,3.6688571428571426,"[{'halfHeight': 10, 'risingPnt': 1664, 'fallingPnt': 1876, 'widthPnts': 212, 'widthMs': 777.7977142857143}, {'halfHeight': 20, 'risingPnt': 1667, 'fallingPnt': 1852, 'widthPnts': 185, 'widthMs': 678.7385714285714}, {'halfHeight': 50, 'risingPnt': 1676, 'fallingPnt': 1808, 'widthPnts': 132, 'widthMs': 484.28914285714285}, {'halfHeight': 80, 'risingPnt': 1683, 'fallingPnt': 1772, 'widthPnts': 89, 'widthMs': 326.5282857142857}, {'halfHeight': 90, 'risingPnt': 1687, 'fallingPnt': 1754, 'widthPnts': 67, 'widthMs': 245.81342857142855}]",777.7977142857143,678.7385714285714,484.28914285714285,326.5282857142857,245.81342857142855,jan-18-2022,2
28,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,7,7,True,0,"[{'Spike': 7, 'Seconds': 7.1286, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 7, 'Seconds': 7.1286, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 3.202<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",1943,7.128589428571429,1.5042941045890812,0.02322887191752201,0.0,1993,7.312032285714285,2.8662807628779854,1.3619866582889042,183.44285714285658,,,1931,1936,18.344285714285714,1.0261446367901628,1.1066953115887768,3.2017705048111136,,1953,2.2800363454396995,0.024307699002884996,1994,2.8573787638788026,-0.002474274588831336,286.0,1049.2931428571428,0.9530225245512217,,,47.695142857142855,"[{'halfHeight': 10, 'risingPnt': 1945, 'fallingPnt': 2113, 'widthPnts': 168, 'widthMs': 616.3679999999999}, {'halfHeight': 20, 'risingPnt': 1947, 'fallingPnt': 2103, 'widthPnts': 156, 'widthMs': 572.3417142857143}, {'halfHeight': 50, 'risingPnt': 1952, 'fallingPnt': 2077, 'widthPnts': 125, 'widthMs': 458.60714285714283}, {'halfHeight': 80, 'risingPnt': 1958, 'fallingPnt': 2047, 'widthPnts': 89, 'widthMs': 326.5282857142857}, {'halfHeight': 90, 'risingPnt': 1962, 'fallingPnt': 2028, 'widthPnts': 66, 'widthMs': 242.14457142857142}]",616.3679999999999,572.3417142857143,458.60714285714283,326.5282857142857,242.14457142857142,jan-18-2022,2
29,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,8,8,True,0,"[{'Spike': 8, 'Seconds': 8.0898, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 8, 'Seconds': 8.0898, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.468<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",2205,8.08983,1.052340819390254,-0.0014317976136573264,0.0,2256,8.276941714285714,2.8702983260780397,1.8179575066877858,187.1117142857148,,,2201,2203,7.337714285714285,1.053611404792631,1.062881749397064,0.46753226924874325,,2229,2.1912176474793332,0.023011348474807545,2257,2.8418156917485304,-0.003725581569920724,262.0,961.2405714285713,1.040322297792555,,,14.67542857142857,"[{'halfHeight': 10, 'risingPnt': 2214, 'fallingPnt': 2434, 'widthPnts': 220, 'widthMs': 807.1485714285714}, {'halfHeight': 20, 'risingPnt': 2217, 'fallingPnt': 2408, 'widthPnts': 191, 'widthMs': 700.7517142857142}, {'halfHeight': 50, 'risingPnt': 2226, 'fallingPnt': 2363, 'widthPnts': 137, 'widthMs': 502.6334285714285}, {'halfHeight': 80, 'risingPnt': 2233, 'fallingPnt': 2324, 'widthPnts': 91, 'widthMs': 333.866}, {'halfHeight': 90, 'risingPnt': 2238, 'fallingPnt': 2304, 'widthPnts': 66, 'widthMs': 242.14457142857142}]",807.1485714285714,700.7517142857142,502.6334285714285,333.866,242.14457142857142,jan-18-2022,2
30,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,9,9,True,0,"[{'Spike': 9, 'Seconds': 9.1061, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 9, 'Seconds': 9.1061, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - RankWarning'}]",,1.44,0,"[10, 20, 50, 80, 90]",2482,9.106103428571428,1.0484064067303018,-0.0004117296053319551,0.0,2521,9.249188857142856,2.8981654206627194,1.8497590139324176,143.08542857142825,,,2480,2481,3.6688571428571426,1.0501668654503857,1.0513129131660033,,,2493,1.5737842525669428,0.023769385691251057,2523,2.885437744325256,-0.004204174750499511,277.0,1016.2734285714286,0.9839871553128138,,,7.337714285714285,"[{'halfHeight': 10, 'risingPnt': 2488, 'fallingPnt': 2705, 'widthPnts': 217, 'widthMs': 796.1419999999999}, {'halfHeight': 20, 'risingPnt': 2492, 'fallingPnt': 2681, 'widthPnts': 189, 'widthMs': 693.414}, {'halfHeight': 50, 'risingPnt': 2498, 'fallingPnt': 2637, 'widthPnts': 139, 'widthMs': 509.9711428571428}, {'halfHeight': 80, 'risingPnt': 2506, 'fallingPnt': 2593, 'widthPnts': 87, 'widthMs': 319.1905714285714}, {'halfHeight': 90, 'risingPnt': 2509, 'fallingPnt': 2565, 'widthPnts': 56, 'widthMs': 205.456}]",796.1419999999999,693.414,509.9711428571428,319.1905714285714,205.456,jan-18-2022,2
31,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,10,10,True,0,"[{'Spike': 10, 'Seconds': 10.1627, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 10, 'Seconds': 10.1627, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 4.212<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",2770,10.162734285714285,1.454409047982752,0.012789375770987838,0.0,2819,10.342508285714285,2.886815183815367,1.4324061358326148,179.77400000000011,,,2757,2763,22.013142857142856,1.0329024053457139,1.1489000425158866,4.212185487342446,,2779,2.038151424282214,0.02469658599504322,2822,2.868857300880792,-0.002597743659704449,288.0,1056.6308571428572,0.9464043125751715,,,51.364,"[{'halfHeight': 10, 'risingPnt': 2773, 'fallingPnt': 2939, 'widthPnts': 166, 'widthMs': 609.0302857142857}, {'halfHeight': 20, 'risingPnt': 2776, 'fallingPnt': 2930, 'widthPnts': 154, 'widthMs': 565.004}, {'halfHeight': 50, 'risingPnt': 2781, 'fallingPnt': 2903, 'widthPnts': 122, 'widthMs': 447.6005714285714}, {'halfHeight': 80, 'risingPnt': 2786, 'fallingPnt': 2868, 'widthPnts': 82, 'widthMs': 300.84628571428567}, {'halfHeight': 90, 'risingPnt': 2789, 'fallingPnt': 2852, 'widthPnts': 63, 'widthMs': 231.13799999999998}]",609.0302857142857,565.004,447.6005714285714,300.84628571428567,231.13799999999998,jan-18-2022,2
32,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,11,11,True,0,"[{'Spike': 11, 'Seconds': 11.124, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 11, 'Seconds': 11.124, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.859<=8'}]",,1.44,0,"[10, 20, 50, 80, 90]",3032,11.123974857142857,1.0117151962315118,-4.644410741613565e-05,0.0,3097,11.362450571428571,2.7580104822355067,1.7462952860039949,238.47571428571433,,,3027,3029,7.337714285714285,1.0140099253902615,1.0174537122389313,0.8593815346125049,,3053,2.136276210291853,0.020886964939354373,3101,2.74120880567982,-0.003146625635488912,262.0,961.2405714285713,1.040322297792555,,,22.013142857142856,"[{'halfHeight': 10, 'risingPnt': 3039, 'fallingPnt': 3261, 'widthPnts': 222, 'widthMs': 814.4862857142857}, {'halfHeight': 20, 'risingPnt': 3041, 'fallingPnt': 3237, 'widthPnts': 196, 'widthMs': 719.096}, {'halfHeight': 50, 'risingPnt': 3049, 'fallingPnt': 3192, 'widthPnts': 143, 'widthMs': 524.6465714285714}, {'halfHeight': 80, 'risingPnt': 3058, 'fallingPnt': 3157, 'widthPnts': 99, 'widthMs': 363.2168571428571}, {'halfHeight': 90, 'risingPnt': 3063, 'fallingPnt': 3141, 'widthPnts': 78, 'widthMs': 286.17085714285713}]",814.4862857142857,719.096,524.6465714285714,363.2168571428571,286.17085714285713,jan-18-2022,2
33,20210803a,20210803a,2.5Hz_ctrl_0012.tif,mv,,,Control,0,12,12,True,0,"[{'Spike': 12, 'Seconds': 12.1329, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 12, 'Seconds': 12.1329, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.169<=8'}, {'Spike': 12, 'Seconds': 12.1329, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:799.8108571428571 searching for Vm:1.2 from peak sec 12.34'}, {'Spike': 12, 'Seconds': 12.1329, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:799.8108571428571 searching for Vm:1.37 from peak sec 12.34'}]",,1.44,0,"[10, 20, 50, 80, 90]",3307,12.132910571428571,1.0223558316370869,-0.00042429069854332135,0.0,3363,12.33836657142857,2.766385359484992,1.7440295278479052,205.45599999999985,,,3303,3305,7.337714285714285,1.0192879153294223,1.029142571195298,0.1690048650409797,,3328,2.094620047181346,0.023573485963931884,3365,2.744610829135045,-0.0031599426797263184,275.0,1008.9357142857142,0.9911434255332706,,,14.67542857142857,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 3326, 'fallingPnt': 3473, 'widthPnts': 147, 'widthMs': 539.322}, {'halfHeight': 80, 'risingPnt': 3333, 'fallingPnt': 3430, 'widthPnts': 97, 'widthMs': 355.8791428571428}, {'halfHeight': 90, 'risingPnt': 3337, 'fallingPnt': 3404, 'widthPnts': 67, 'widthMs': 245.81342857142855}]",,,539.322,355.8791428571428,245.81342857142855,jan-18-2022,2
34,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.7418, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - RankWarning'}]",,1.23,0,"[10, 20, 50, 80, 90]",291,0.7418005714285715,1.0098618780554498,-0.0034498548066078114,0.0,386,0.983969142857143,2.3785625530730803,1.3687006750176305,242.1685714285715,289.0,1.0095879369983538,289,290,2.5491428571428574,1.0231597733629498,1.0242190760846093,,,295,1.171524043005387,0.022637787784513155,387,2.3510110871765826,-0.008364419301567273,,,,,,5.098285714285715,"[{'halfHeight': 10, 'risingPnt': 295, 'fallingPnt': 643, 'widthPnts': 348, 'widthMs': 887.1017142857144}, {'halfHeight': 20, 'risingPnt': 299, 'fallingPnt': 609, 'widthPnts': 310, 'widthMs': 790.2342857142858}, {'halfHeight': 50, 'risingPnt': 321, 'fallingPnt': 546, 'widthPnts': 225, 'widthMs': 573.5571428571429}, {'halfHeight': 80, 'risingPnt': 350, 'fallingPnt': 479, 'widthPnts': 129, 'widthMs': 328.8394285714286}, {'halfHeight': 90, 'risingPnt': 360, 'fallingPnt': 455, 'widthPnts': 95, 'widthMs': 242.16857142857145}]",887.1017142857144,790.2342857142858,573.5571428571429,328.8394285714286,242.16857142857145,jan-18-2022,3
35,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 1.7487, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.23,0,"[10, 20, 50, 80, 90]",686,1.7487120000000003,1.0127922317800406,-9.38649673442801e-05,0.0,817,2.0826497142857145,2.4177802618511874,1.4049880300711468,333.93771428571426,686.0,1.0112212685725797,686,686,0.0,1.0127922317800406,1.0127922317800406,,,690,1.105168898334764,0.017597428316704754,818,2.3851213064733554,-0.007794878986134097,395.0,1006.9114285714287,0.9931360113955262,397.0,1012.0097142857144,0.0,"[{'halfHeight': 10, 'risingPnt': 692, 'fallingPnt': 1044, 'widthPnts': 352, 'widthMs': 897.2982857142858}, {'halfHeight': 20, 'risingPnt': 698, 'fallingPnt': 1012, 'widthPnts': 314, 'widthMs': 800.4308571428572}, {'halfHeight': 50, 'risingPnt': 728, 'fallingPnt': 957, 'widthPnts': 229, 'widthMs': 583.7537142857143}, {'halfHeight': 80, 'risingPnt': 758, 'fallingPnt': 894, 'widthPnts': 136, 'widthMs': 346.68342857142864}, {'halfHeight': 90, 'risingPnt': 767, 'fallingPnt': 863, 'widthPnts': 96, 'widthMs': 244.71771428571432}]",897.2982857142858,800.4308571428572,583.7537142857143,346.68342857142864,244.71771428571432,jan-18-2022,3
36,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 2.7556, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 3.51<=8'}]",,1.23,0,"[10, 20, 50, 80, 90]",1081,2.755623428571429,1.063270309299123,-0.0011640471205190191,0.0,1208,3.0793645714285716,2.3339874015899125,1.2707170922907896,323.7411428571426,1077.0,1.0447689731768042,1077,1079,5.098285714285715,1.0597325836335805,1.0724389389701539,3.5099883956196116,,1086,1.18559818460077,0.016886251702013664,1210,2.3161006337585563,-0.006086489260824511,395.0,1006.9114285714287,0.9931360113955262,391.0,996.7148571428572,10.19657142857143,"[{'halfHeight': 10, 'risingPnt': 1087, 'fallingPnt': 1420, 'widthPnts': 333, 'widthMs': 848.8645714285715}, {'halfHeight': 20, 'risingPnt': 1090, 'fallingPnt': 1396, 'widthPnts': 306, 'widthMs': 780.0377142857144}, {'halfHeight': 50, 'risingPnt': 1116, 'fallingPnt': 1341, 'widthPnts': 225, 'widthMs': 573.5571428571429}, {'halfHeight': 80, 'risingPnt': 1151, 'fallingPnt': 1284, 'widthPnts': 133, 'widthMs': 339.03600000000006}, {'halfHeight': 90, 'risingPnt': 1166, 'fallingPnt': 1254, 'widthPnts': 88, 'widthMs': 224.32457142857146}]",848.8645714285715,780.0377142857144,573.5571428571429,339.03600000000006,224.32457142857146,jan-18-2022,3
37,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 3.76, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.23,0,"[10, 20, 50, 80, 90]",1475,3.7599857142857145,1.0230355163860885,-0.0013281064785434038,0.0,1574,4.012350857142858,2.4039210512428086,1.3808855348567202,252.36514285714318,1475.0,1.030362839967568,1475,1475,0.0,1.0230355163860885,1.0230355163860885,,,1482,1.1917865658537985,0.02316888626610434,1576,2.3865260339955565,-0.003557388698504615,394.0,1004.3622857142858,0.9956566611706419,398.0,1014.5588571428573,0.0,"[{'halfHeight': 10, 'risingPnt': 1482, 'fallingPnt': 1829, 'widthPnts': 347, 'widthMs': 884.5525714285715}, {'halfHeight': 20, 'risingPnt': 1485, 'fallingPnt': 1797, 'widthPnts': 312, 'widthMs': 795.3325714285716}, {'halfHeight': 50, 'risingPnt': 1510, 'fallingPnt': 1744, 'widthPnts': 234, 'widthMs': 596.4994285714287}, {'halfHeight': 80, 'risingPnt': 1541, 'fallingPnt': 1681, 'widthPnts': 140, 'widthMs': 356.88000000000005}, {'halfHeight': 90, 'risingPnt': 1554, 'fallingPnt': 1644, 'widthPnts': 90, 'widthMs': 229.42285714285717}]",884.5525714285715,795.3325714285716,596.4994285714287,356.88000000000005,229.42285714285717,jan-18-2022,3
38,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 4.7669, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.23,0,"[10, 20, 50, 80, 90]",1870,4.766897142857143,1.0317411808730605,-0.0023483879158064332,0.0,1999,5.095736571428572,2.3623544538210206,1.33061327294796,328.83942857142847,1870.0,1.042356037018024,1870,1870,0.0,1.0317411808730605,1.0317411808730605,,,1942,2.085017679033193,0.01092156213042575,2001,2.3345914152341916,-0.006694734894483009,395.0,1006.9114285714287,0.9931360113955262,395.0,1006.9114285714287,0.0,"[{'halfHeight': 10, 'risingPnt': 1879, 'fallingPnt': 2224, 'widthPnts': 345, 'widthMs': 879.4542857142858}, {'halfHeight': 20, 'risingPnt': 1885, 'fallingPnt': 2198, 'widthPnts': 313, 'widthMs': 797.8817142857143}, {'halfHeight': 50, 'risingPnt': 1910, 'fallingPnt': 2144, 'widthPnts': 234, 'widthMs': 596.4994285714287}, {'halfHeight': 80, 'risingPnt': 1943, 'fallingPnt': 2083, 'widthPnts': 140, 'widthMs': 356.88000000000005}, {'halfHeight': 90, 'risingPnt': 1954, 'fallingPnt': 2053, 'widthPnts': 99, 'widthMs': 252.36514285714287}]",879.4542857142858,797.8817142857143,596.4994285714287,356.88000000000005,252.36514285714287,jan-18-2022,3
39,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 5.7815, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.23,0,"[10, 20, 50, 80, 90]",2268,5.781456000000001,1.0432035271710183,-0.003005883620266229,0.0,2383,6.074607428571429,2.360202265410982,1.316998738239964,293.1514285714281,2268.0,1.0521732977034042,2268,2268,0.0,1.0432035271710183,1.0432035271710183,,,2273,1.184355135075489,0.02042357794673943,2385,2.3360532337998157,-0.005368601860200391,398.0,1014.5588571428573,0.9856500615608866,398.0,1014.5588571428573,0.0,"[{'halfHeight': 10, 'risingPnt': 2273, 'fallingPnt': 2616, 'widthPnts': 343, 'widthMs': 874.3560000000001}, {'halfHeight': 20, 'risingPnt': 2276, 'fallingPnt': 2585, 'widthPnts': 309, 'widthMs': 787.685142857143}, {'halfHeight': 50, 'risingPnt': 2299, 'fallingPnt': 2534, 'widthPnts': 235, 'widthMs': 599.0485714285714}, {'halfHeight': 80, 'risingPnt': 2332, 'fallingPnt': 2473, 'widthPnts': 141, 'widthMs': 359.4291428571429}, {'halfHeight': 90, 'risingPnt': 2342, 'fallingPnt': 2445, 'widthPnts': 103, 'widthMs': 262.5617142857143}]",874.3560000000001,787.685142857143,599.0485714285714,359.4291428571429,262.5617142857143,jan-18-2022,3
40,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,6,6,True,0,"[{'Spike': 6, 'Seconds': 6.7858, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.23,0,"[10, 20, 50, 80, 90]",2662,6.785818285714287,1.0318448083132228,-0.0009662832703250484,0.0,2756,7.025437714285714,2.370085252759799,1.338240444446576,239.61942857142748,2662.0,1.032738834862957,2662,2662,0.0,1.0318448083132228,1.0318448083132228,,,2668,1.1864358397420822,0.01791818560171002,2762,2.2601082331041686,-0.010800391577370467,394.0,1004.3622857142858,0.9956566611706419,394.0,1004.3622857142858,0.0,"[{'halfHeight': 10, 'risingPnt': 2668, 'fallingPnt': 3011, 'widthPnts': 343, 'widthMs': 874.3560000000001}, {'halfHeight': 20, 'risingPnt': 2673, 'fallingPnt': 2984, 'widthPnts': 311, 'widthMs': 792.7834285714287}, {'halfHeight': 50, 'risingPnt': 2701, 'fallingPnt': 2929, 'widthPnts': 228, 'widthMs': 581.2045714285715}, {'halfHeight': 80, 'risingPnt': 2731, 'fallingPnt': 2864, 'widthPnts': 133, 'widthMs': 339.03600000000006}, {'halfHeight': 90, 'risingPnt': 2738, 'fallingPnt': 2829, 'widthPnts': 91, 'widthMs': 231.97200000000004}]",874.3560000000001,792.7834285714287,581.2045714285715,339.03600000000006,231.97200000000004,jan-18-2022,3
41,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,7,7,True,0,"[{'Spike': 7, 'Seconds': 7.7927, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}]",,1.23,0,"[10, 20, 50, 80, 90]",3057,7.7927297142857155,1.0134840408944576,-0.00022922065925470297,0.0,3166,8.070586285714286,2.3280696030973074,1.3145855622028497,277.856571428571,3057.0,1.0109091868604239,3057,3057,0.0,1.0134840408944576,1.0134840408944576,,,3063,1.157747830300471,0.018053374599418606,3168,2.308209116336193,-0.003681328526203729,395.0,1006.9114285714287,0.9931360113955262,395.0,1006.9114285714287,0.0,"[{'halfHeight': 10, 'risingPnt': 3063, 'fallingPnt': 3419, 'widthPnts': 356, 'widthMs': 907.4948571428572}, {'halfHeight': 20, 'risingPnt': 3068, 'fallingPnt': 3386, 'widthPnts': 318, 'widthMs': 810.6274285714287}, {'halfHeight': 50, 'risingPnt': 3092, 'fallingPnt': 3329, 'widthPnts': 237, 'widthMs': 604.1468571428572}, {'halfHeight': 80, 'risingPnt': 3131, 'fallingPnt': 3269, 'widthPnts': 138, 'widthMs': 351.7817142857143}, {'halfHeight': 90, 'risingPnt': 3141, 'fallingPnt': 3230, 'widthPnts': 89, 'widthMs': 226.8737142857143}]",907.4948571428572,810.6274285714287,604.1468571428572,351.7817142857143,226.8737142857143,jan-18-2022,3
42,20210803a,20210803a,2.5Hz_ctrl_0017.tif,mv,,,Control,0,8,8,True,0,"[{'Spike': 8, 'Seconds': 8.7996, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}, {'Spike': 8, 'Seconds': 8.7996, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:800.4308571428572 searching for Vm:1.12 from peak sec 8.92'}, {'Spike': 8, 'Seconds': 8.7996, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:800.4308571428572 searching for Vm:1.19 from peak sec 8.92'}, {'Spike': 8, 'Seconds': 8.7996, 'Type': 'Spike Width', 'Details': 'Half width 50 error in ""falling point"" with halfWidthWindow_ms:800.4308571428572 searching for Vm:1.41 from peak sec 8.92'}, {'Spike': 8, 'Seconds': 8.7996, 'Type': 'Spike Width', 'Details': 'Half width 80 error in ""falling point"" with halfWidthWindow_ms:800.4308571428572 searching for Vm:1.64 from peak sec 8.92'}, {'Spike': 8, 'Seconds': 8.7996, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""falling point"" with halfWidthWindow_ms:800.4308571428572 searching for Vm:1.71 from peak sec 8.92'}]",,1.23,0,"[10, 20, 50, 80, 90]",3452,8.799641142857144,1.0408891810073926,-0.001565769392537477,0.0,3499,8.919450857142857,1.7879206866277415,0.7470315056203489,119.8097142857133,3452.0,1.053185344393323,3452,3452,0.0,1.0408891810073926,1.0408891810073926,,,3458,1.1964003857243601,0.020212666763527832,3499,1.7879206866277415,0.004527629611815662,395.0,1006.9114285714287,0.9931360113955262,395.0,1006.9114285714287,0.0,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 80, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",,,,,,jan-18-2022,3
43,20210803a,20210803a,2.5Hz_ctrl_0028.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 1.5194, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 1.5194, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - preMinPnt == spikePnt'}, {'Spike': 0, 'Seconds': 1.5194, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:801.7714285714286 searching for Vm:1.35 from peak sec 1.74'}]",,1.32,0,"[10, 20, 50, 80, 90]",379,1.5193568571428573,1.1958364435800228,-0.002471952414043834,0.0,435,1.743852857142857,2.6875952163082384,1.4917587727282156,224.4959999999998,,,378,378,0.0,1.204356340810549,1.204356340810549,,,383,1.5973501309052425,0.04429097461462656,437,2.66916072818256,-0.002434292230030415,,,,,,4.008857142857143,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': 383, 'fallingPnt': 632, 'widthPnts': 249, 'widthMs': 998.2054285714286}, {'halfHeight': 50, 'risingPnt': 387, 'fallingPnt': 553, 'widthPnts': 166, 'widthMs': 665.4702857142858}, {'halfHeight': 80, 'risingPnt': 398, 'fallingPnt': 494, 'widthPnts': 96, 'widthMs': 384.85028571428575}, {'halfHeight': 90, 'risingPnt': 403, 'fallingPnt': 473, 'widthPnts': 70, 'widthMs': 280.62}]",,998.2054285714286,665.4702857142858,384.85028571428575,280.62,jan-18-2022,4
